"AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
271781,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=271781","Heteroconger lentiginosus","Böhlke & Randall, 1981","accepted",NA,220,"Species",271781,"Heteroconger lentiginosus","Böhlke & Randall, 1981",125626,"Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Heteroconger","Froese, R. and D. Pauly. Editors. (2024). FishBase. Heteroconger lentiginosus Böhlke & Randall, 1981. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271781 on 2024-04-07","urn:lsid:marinespecies.org:taxname:271781",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
442399,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=442399","Actumnus digitalis","(Rathbun, 1907)","accepted",NA,220,"Species",442399,"Actumnus digitalis","(Rathbun, 1907)",205550,"Animalia","Arthropoda","Malacostraca","Decapoda","Pilumnidae","Actumnus","DecaNet eds. (2024). DecaNet. Actumnus digitalis (Rathbun, 1907). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=442399 on 2024-04-07","urn:lsid:marinespecies.org:taxname:442399",1,0,0,0,0,"like","2022-04-26T09:52:50.947Z"
104296,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=104296","Euchirella amoena","Giesbrecht, 1888","accepted",NA,220,"Species",104296,"Euchirella amoena","Giesbrecht, 1888",104120,"Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Euchirella","Walter, T.C.; Boxshall, G. (2024). World of Copepods Database. Euchirella amoena Giesbrecht, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104296 on 2024-04-07","urn:lsid:marinespecies.org:taxname:104296",1,0,0,0,NA,"like","2004-12-21T15:54:05Z"
216907,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=216907","Pseudocypraea adamsonii","(J. E. Gray, 1832)","accepted",NA,220,"Species",216907,"Pseudocypraea adamsonii","(J. E. Gray, 1832)",204828,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Pediculariidae","Pseudocypraea","MolluscaBase eds. (2024). MolluscaBase. Pseudocypraea adamsonii (J. E. Gray, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=216907 on 2024-04-07","urn:lsid:marinespecies.org:taxname:216907",1,0,0,0,NA,"like","2024-03-23T18:56:46.227Z"
583114,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=583114","Dracograllus timmi","Allen & Noffsinger, 1978 ","accepted",NA,220,"Species",583114,"Dracograllus timmi","Allen & Noffsinger, 1978 ",227238,"Animalia","Nematoda","Chromadorea","Desmodorida","Draconematidae","Dracograllus","Nemys eds. (2024). Nemys: World Database of Nematodes. Dracograllus timmi Allen & Noffsinger, 1978 . Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=583114 on 2024-04-07","urn:lsid:marinespecies.org:taxname:583114",1,NA,0,0,NA,"like","2013-01-25T12:33:02.453Z"
444036,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=444036","Gaillardiellus superciliaris","(Odhner, 1925)","accepted",NA,220,"Species",444036,"Gaillardiellus superciliaris","(Odhner, 1925)",204833,"Animalia","Arthropoda","Malacostraca","Decapoda","Xanthidae","Gaillardiellus","DecaNet eds. (2024). DecaNet. Gaillardiellus superciliaris (Odhner, 1925). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=444036 on 2024-04-07","urn:lsid:marinespecies.org:taxname:444036",1,0,0,0,0,"like","2022-04-05T16:40:14.630Z"
129765,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=129765","Vanadis formosa","Claparède, 1870","accepted",NA,220,"Species",129765,"Vanadis formosa","Claparède, 1870",129150,"Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Vanadis","Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Vanadis formosa Claparède, 1870. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=129765 on 2024-04-07","urn:lsid:marinespecies.org:taxname:129765",1,0,0,0,0,"like","2008-03-26T11:36:43.420Z"
155459,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=155459","Sagitella kowalewskii","Wagner, 1872","accepted",NA,220,"Species",155459,"Sagitella kowalewskii","Wagner, 1872",129720,"Animalia","Annelida","Polychaeta","Phyllodocida","Typhloscolecidae","Sagitella","Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Sagitella kowalewskii Wagner, 1872. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=155459 on 2024-04-07","urn:lsid:marinespecies.org:taxname:155459",1,NA,NA,NA,NA,"like","2010-06-07T02:41:33.770Z"
272084,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=272084","Scopelosaurus hoedti","Bleeker, 1860","accepted",NA,220,"Species",272084,"Scopelosaurus hoedti","Bleeker, 1860",125672,"Animalia","Chordata","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Scopelosaurus hoedti Bleeker, 1860. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=272084 on 2024-04-07","urn:lsid:marinespecies.org:taxname:272084",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
440134,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=440134","Hirsutodynomene spinosa","(Rathbun, 1911)","accepted",NA,220,"Species",440134,"Hirsutodynomene spinosa","(Rathbun, 1911)",391604,"Animalia","Arthropoda","Malacostraca","Decapoda","Dynomenidae","Hirsutodynomene","DecaNet eds. (2024). DecaNet. Hirsutodynomene spinosa (Rathbun, 1911). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=440134 on 2024-04-07","urn:lsid:marinespecies.org:taxname:440134",1,0,0,0,0,"like","2022-03-13T06:37:24.770Z"
220196,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220196","Stegopontonia commensalis","Nobili, 1906","accepted",NA,220,"Species",220196,"Stegopontonia commensalis","Nobili, 1906",206801,"Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Stegopontonia","DecaNet eds. (2024). DecaNet. Stegopontonia commensalis Nobili, 1906. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220196 on 2024-04-07","urn:lsid:marinespecies.org:taxname:220196",1,0,0,0,0,"like","2022-10-17T13:19:24.550Z"
717916,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=717916","Euryhaliotrema berenguelae","(Plaisance & Kritsky, 2004) Kritsky, 2012","accepted",NA,220,"Species",717916,"Euryhaliotrema berenguelae","(Plaisance & Kritsky, 2004) Kritsky, 2012",391570,"Animalia","Platyhelminthes","Monogenea","Dactylogyridea","Ancyrocephalidae","Euryhaliotrema","WoRMS (2024). Euryhaliotrema berenguelae (Plaisance & Kritsky, 2004) Kritsky, 2012. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=717916 on 2024-04-07","urn:lsid:marinespecies.org:taxname:717916",1,NA,NA,NA,NA,"like","2013-02-05T07:59:18.307Z"
1606050,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1606050","Gonionida amathea","(Macpherson & de Saint Laurent, 1991)","accepted",NA,220,"Species",1606050,"Gonionida amathea","(Macpherson & de Saint Laurent, 1991)",1606045,"Animalia","Arthropoda","Malacostraca","Decapoda","Munididae","Gonionida","DecaNet eds. (2024). DecaNet. Gonionida amathea (Macpherson & de Saint Laurent, 1991). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1606050 on 2024-04-07","urn:lsid:marinespecies.org:taxname:1606050",1,0,0,0,0,"like","2022-10-17T15:44:35.770Z"
209087,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=209087","Leptodius exaratus","(H. Milne Edwards, 1834)","accepted",NA,220,"Species",209087,"Leptodius exaratus","(H. Milne Edwards, 1834)",206884,"Animalia","Arthropoda","Malacostraca","Decapoda","Xanthidae","Leptodius","DecaNet eds. (2024). DecaNet. Leptodius exaratus (H. Milne Edwards, 1834). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=209087 on 2024-04-07","urn:lsid:marinespecies.org:taxname:209087",1,0,0,0,0,"like","2022-04-05T16:40:14.630Z"
343977,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=343977","Pterodroma longirostris","(Stejneger, 1893)","accepted",NA,220,"Species",343977,"Pterodroma longirostris","(Stejneger, 1893)",137064,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pterodroma","WoRMS (2024). Pterodroma longirostris (Stejneger, 1893). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=343977 on 2024-04-07","urn:lsid:marinespecies.org:taxname:343977",1,NA,NA,1,NA,"like","2011-04-08T06:18:06.150Z"
231373,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=231373","Epsilonema exoticum","Gourbault & Decraemer, 1994","accepted",NA,220,"Species",231373,"Epsilonema exoticum","Gourbault & Decraemer, 1994",2360,"Animalia","Nematoda","Chromadorea","Desmodorida","Epsilonematidae","Epsilonema","Nemys eds. (2024). Nemys: World Database of Nematodes. Epsilonema exoticum Gourbault & Decraemer, 1994. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=231373 on 2024-04-07","urn:lsid:marinespecies.org:taxname:231373",1,NA,0,0,NA,"like","2011-10-25T09:59:22.160Z"
515510,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=515510","Plesionika protati","Chan & Crosnier, 1997","accepted",NA,220,"Species",515510,"Plesionika protati","Chan & Crosnier, 1997",107046,"Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Plesionika","DecaNet eds. (2024). DecaNet. Plesionika protati Chan & Crosnier, 1997. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=515510 on 2024-04-07","urn:lsid:marinespecies.org:taxname:515510",1,0,0,0,0,"like","2022-09-16T15:16:14.180Z"
393107,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=393107","Laevichlamys cuneata","(Reeve, 1853)","accepted",NA,220,"Species",393107,"Laevichlamys cuneata","(Reeve, 1853)",225584,"Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Laevichlamys","MolluscaBase eds. (2024). MolluscaBase. Laevichlamys cuneata (Reeve, 1853). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=393107 on 2024-04-07","urn:lsid:marinespecies.org:taxname:393107",1,NA,NA,NA,NA,"like","2009-04-21T17:21:02.160Z"
104646,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=104646","Acrocalanus longicornis","Giesbrecht, 1888","accepted",NA,220,NA,104646,"Acrocalanus longicornis","Giesbrecht, 1888",104192,NA,NA,NA,NA,NA,NA,"Walter, T.C.; Boxshall, G. (2024). World of Copepods Database. Acrocalanus longicornis Giesbrecht, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104646 on 2024-04-07","urn:lsid:marinespecies.org:taxname:104646",1,0,0,0,NA,"like","2004-12-21T15:54:05Z"
214976,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=214976","Heliacus areola","(Gmelin, 1791)","accepted",NA,220,"Species",214976,"Heliacus areola","(Gmelin, 1791)",137663,"Animalia","Mollusca","Gastropoda",NA,"Architectonicidae","Heliacus","MolluscaBase eds. (2024). MolluscaBase. Heliacus areola (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=214976 on 2024-04-07","urn:lsid:marinespecies.org:taxname:214976",1,0,0,0,NA,"like","2012-09-28T06:13:46.340Z"
209153,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=209153","Ozius tuberculosus","H. Milne Edwards, 1834","accepted",NA,220,"Species",209153,"Ozius tuberculosus","H. Milne Edwards, 1834",206857,"Animalia","Arthropoda","Malacostraca","Decapoda","Oziidae","Ozius","DecaNet eds. (2024). DecaNet. Ozius tuberculosus H. Milne Edwards, 1834. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=209153 on 2024-04-07","urn:lsid:marinespecies.org:taxname:209153",1,0,0,0,0,"like","2022-05-22T14:04:06.800Z"
448140,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=448140","Oliva polita","Marrat, 1867","accepted",NA,220,"Species",448140,"Oliva polita","Marrat, 1867",205393,"Animalia","Mollusca","Gastropoda","Neogastropoda","Olividae","Oliva","MolluscaBase eds. (2024). MolluscaBase. Oliva polita Marrat, 1867. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=448140 on 2024-04-07","urn:lsid:marinespecies.org:taxname:448140",1,NA,NA,NA,NA,"like","2017-06-20T00:46:59.267Z"
585224,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=585224","Terebra niauensis","Tröndlé & J. Letourneux, 2011","accepted",NA,220,"Species",585224,"Terebra niauensis","Tröndlé & J. Letourneux, 2011",160427,"Animalia","Mollusca","Gastropoda","Neogastropoda","Terebridae","Terebra","MolluscaBase eds. (2024). MolluscaBase. Terebra niauensis Tröndlé & J. Letourneux, 2011&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=585224 on 2024-04-07","urn:lsid:marinespecies.org:taxname:585224",1,NA,NA,NA,1,"like","2022-09-28T18:39:04.103Z"
159053,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159053","Calidris melanotos","(Vieillot, 1819)","accepted",NA,220,"Species",159053,"Calidris melanotos","(Vieillot, 1819)",147432,"Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","WoRMS (2024). Calidris melanotos (Vieillot, 1819). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159053 on 2024-04-07","urn:lsid:marinespecies.org:taxname:159053",1,NA,NA,1,NA,"like","2011-04-27T09:01:37.467Z"
207470,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=207470","Leptastrea purpurea","(Dana, 1846)","accepted",NA,220,"Species",207470,"Leptastrea purpurea","(Dana, 1846)",204278,"Animalia","Cnidaria","Hexacorallia","Scleractinia","Leptastreidae","Leptastrea","Hoeksema, B. W.; Cairns, S. (2024). World List of Scleractinia. Leptastrea purpurea (Dana, 1846). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=207470 on 2024-04-07","urn:lsid:marinespecies.org:taxname:207470",1,NA,0,0,NA,"like","2022-05-21T06:40:29.307Z"
278004,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=278004","Naso caesius","Randall & Bell, 1992","accepted",NA,220,"Species",278004,"Naso caesius","Randall & Bell, 1992",205230,"Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Naso","Froese, R. and D. Pauly. Editors. (2024). FishBase. Naso caesius Randall & Bell, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=278004 on 2024-04-07","urn:lsid:marinespecies.org:taxname:278004",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
218844,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218844","Pomachromis richardsoni","(Snyder, 1909)","accepted",NA,220,"Species",218844,"Pomachromis richardsoni","(Snyder, 1909)",204700,"Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Pomachromis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Pomachromis richardsoni (Snyder, 1909). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218844 on 2024-04-07","urn:lsid:marinespecies.org:taxname:218844",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
564239,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=564239","Oxymeris areolata","(Link, 1807)","accepted",NA,220,"Species",564239,"Oxymeris areolata","(Link, 1807)",437433,"Animalia","Mollusca","Gastropoda","Neogastropoda","Terebridae","Oxymeris","MolluscaBase eds. (2024). MolluscaBase. Oxymeris areolata (Link, 1807). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=564239 on 2024-04-07","urn:lsid:marinespecies.org:taxname:564239",1,NA,NA,NA,NA,"like","2011-03-05T08:43:22.267Z"
277463,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=277463","Pseudanthias lori","(Lubbock & Randall, 1976)","accepted",NA,220,"Species",277463,"Pseudanthias lori","(Lubbock & Randall, 1976)",204513,"Animalia","Chordata","Teleostei","Perciformes","Serranidae","Pseudanthias","Froese, R. and D. Pauly. Editors. (2024). FishBase. Pseudanthias lori (Lubbock & Randall, 1976). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277463 on 2024-04-07","urn:lsid:marinespecies.org:taxname:277463",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
511539,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=511539","Mitrella nympha","(Kiener, 1841)","accepted",NA,220,"Species",511539,"Mitrella nympha","(Kiener, 1841)",137804,"Animalia","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Mitrella","MolluscaBase eds. (2024). MolluscaBase. Mitrella nympha (Kiener, 1841). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=511539 on 2024-04-07","urn:lsid:marinespecies.org:taxname:511539",1,NA,0,0,NA,"like","2021-12-10T11:10:04.623Z"
213527,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=213527","Pteraeolidia ianthina","(Angas, 1864)","accepted",NA,220,NA,213527,"Pteraeolidia ianthina","(Angas, 1864)",206296,NA,NA,NA,NA,NA,NA,"MolluscaBase eds. (2024). MolluscaBase. Pteraeolidia ianthina (Angas, 1864). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=213527 on 2024-04-07","urn:lsid:marinespecies.org:taxname:213527",1,NA,NA,NA,NA,"like","2012-06-03T01:55:19.197Z"
207673,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=207673","Tridacna crocea","Lamarck, 1819","accepted",NA,220,NA,207673,"Tridacna crocea","Lamarck, 1819",205753,NA,NA,NA,NA,NA,NA,"MolluscaBase eds. (2024). MolluscaBase. Tridacna crocea Lamarck, 1819. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=207673 on 2024-04-07","urn:lsid:marinespecies.org:taxname:207673",1,0,0,0,0,"like","2022-08-08T17:50:24.393Z"
272382,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=272382","Hymenocephalus nascens","Gilbert & Hubbs, 1920","accepted",NA,220,"Species",272382,"Hymenocephalus nascens","Gilbert & Hubbs, 1920",125751,"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Hymenocephalus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Hymenocephalus nascens Gilbert & Hubbs, 1920. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=272382 on 2024-04-07","urn:lsid:marinespecies.org:taxname:272382",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
413389,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=413389","Astralium rhodostomum","(Lamarck, 1822)","accepted",NA,220,"Species",413389,"Astralium rhodostomum","(Lamarck, 1822)",204985,"Animalia","Mollusca","Gastropoda","Trochida","Turbinidae","Astralium","MolluscaBase eds. (2024). MolluscaBase. Astralium rhodostomum (Lamarck, 1822). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=413389 on 2024-04-07","urn:lsid:marinespecies.org:taxname:413389",1,NA,NA,NA,NA,"like","2011-10-06T20:15:41.790Z"
1416766,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1416766","Punctoterebra textilis","(Hinds, 1844)","accepted",NA,220,"Species",1416766,"Punctoterebra textilis","(Hinds, 1844)",437899,"Animalia","Mollusca","Gastropoda","Neogastropoda","Terebridae","Punctoterebra","MolluscaBase eds. (2024). MolluscaBase. Punctoterebra textilis (Hinds, 1844). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1416766 on 2024-04-07","urn:lsid:marinespecies.org:taxname:1416766",1,0,0,0,NA,"like","2020-01-24T15:59:07.880Z"
278587,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=278587","Eviota fasciola","Karnella & Lachner, 1981","accepted",NA,220,"Species",278587,"Eviota fasciola","Karnella & Lachner, 1981",205965,"Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Eviota","Froese, R. and D. Pauly. Editors. (2024). FishBase. Eviota fasciola Karnella & Lachner, 1981. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=278587 on 2024-04-07","urn:lsid:marinespecies.org:taxname:278587",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
107656,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107656","Plesionika edwardsii","(Brandt, 1851)","accepted",NA,220,NA,107656,"Plesionika edwardsii","(Brandt, 1851)",107046,NA,NA,NA,NA,NA,NA,"DecaNet eds. (2024). DecaNet. Plesionika edwardsii (Brandt, 1851). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107656 on 2024-04-07","urn:lsid:marinespecies.org:taxname:107656",1,0,0,0,0,"like","2022-07-25T10:16:12.457Z"
219903,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219903","Lactoria diaphana","(Bloch & Schneider, 1801)","accepted",NA,220,NA,219903,"Lactoria diaphana","(Bloch & Schneider, 1801)",205260,NA,NA,NA,NA,NA,NA,"Froese, R. and D. Pauly. Editors. (2024). FishBase. Lactoria diaphana (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219903 on 2024-04-07","urn:lsid:marinespecies.org:taxname:219903",1,1,0,0,NA,"like","2008-01-15T17:27:08.177Z"
159425,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159425","Barbourisia rufa","Parr, 1945","accepted",NA,220,NA,159425,"Barbourisia rufa","Parr, 1945",159420,NA,NA,NA,NA,NA,NA,"Froese, R. and D. Pauly. Editors. (2024). FishBase. Barbourisia rufa Parr, 1945. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159425 on 2024-04-07","urn:lsid:marinespecies.org:taxname:159425",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
277527,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=277527","Scorpaenopsis macrochir","Ogilby, 1910","accepted",NA,220,NA,277527,"Scorpaenopsis macrochir","Ogilby, 1910",204563,NA,NA,NA,NA,NA,NA,"Froese, R. and D. Pauly. Editors. (2024). FishBase. Scorpaenopsis macrochir Ogilby, 1910. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277527 on 2024-04-07","urn:lsid:marinespecies.org:taxname:277527",1,1,0,0,NA,"like","2008-01-15T17:27:08.177Z"
738626,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=738626","Plesiotrochus unicinctus","(A. Adams, 1853)","accepted",NA,220,"Species",738626,"Plesiotrochus unicinctus","(A. Adams, 1853)",205746,"Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Plesiotrochidae","Plesiotrochus","MolluscaBase eds. (2024). MolluscaBase. Plesiotrochus unicinctus (A. Adams, 1853). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=738626 on 2024-04-07","urn:lsid:marinespecies.org:taxname:738626",1,NA,NA,NA,NA,"like","2013-08-31T02:59:15.913Z"
531675,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=531675","Elasmopus integer","Myers, 1989","accepted",NA,220,"Species",531675,"Elasmopus integer","Myers, 1989",101671,"Animalia","Arthropoda","Malacostraca","Amphipoda","Maeridae","Elasmopus","Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Elasmopus integer Myers, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=531675 on 2024-04-07","urn:lsid:marinespecies.org:taxname:531675",1,0,0,0,NA,"like","2010-10-13T07:06:51.460Z"
386295,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=386295","Lucilina lamellosa","(Quoy & Gaimard, 1835)","accepted",NA,220,"Species",386295,"Lucilina lamellosa","(Quoy & Gaimard, 1835)",206921,"Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Lucilina","MolluscaBase eds. (2024). MolluscaBase. Lucilina lamellosa (Quoy & Gaimard, 1835). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=386295 on 2024-04-07","urn:lsid:marinespecies.org:taxname:386295",1,NA,NA,NA,NA,"like","2009-03-23T08:24:45.870Z"
237335,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=237335","Abyssorchomene scotianensis","(Andres, 1983)","accepted",NA,220,NA,237335,"Abyssorchomene scotianensis","(Andres, 1983)",101585,NA,NA,NA,NA,NA,NA,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Abyssorchomene scotianensis (Andres, 1983). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=237335 on 2024-04-07","urn:lsid:marinespecies.org:taxname:237335",1,0,0,0,NA,"like","2016-02-17T14:16:44.227Z"
